Rate_code_id,RatecodeID,RatecodeType
25769815719,1,Standard rate
25769815720,1,Standard rate
25769815721,1,Standard rate
25769815722,1,Standard rate
25769815723,1,Standard rate
25769815724,1,Standard rate
25769815725,1,Standard rate
25769815726,1,Standard rate
25769815727,1,Standard rate
25769815728,1,Standard rate
25769815729,5,Negotiated fare
25769815730,1,Standard rate
25769815731,1,Standard rate
25769815732,1,Standard rate
25769815733,1,Standard rate
25769815734,1,Standard rate
25769815735,2,JFK
25769815736,1,Standard rate
25769815737,1,Standard rate
25769815738,1,Standard rate
25769815739,1,Standard rate
25769815740,1,Standard rate
25769815741,1,Standard rate
25769815742,1,Standard rate
25769815743,1,Standard rate
25769815744,1,Standard rate
25769815745,2,JFK
25769815746,1,Standard rate
25769815747,1,Standard rate
25769815748,1,Standard rate
25769815749,1,Standard rate
25769815750,1,Standard rate
25769815751,1,Standard rate
25769815752,1,Standard rate
25769815753,1,Standard rate
25769815754,1,Standard rate
25769815755,1,Standard rate
25769815756,1,Standard rate
25769815757,1,Standard rate
25769815758,1,Standard rate
25769815759,1,Standard rate
25769815760,1,Standard rate
25769815761,1,Standard rate
25769815762,1,Standard rate
25769815763,1,Standard rate
25769815764,2,JFK
25769815765,1,Standard rate
25769815766,1,Standard rate
25769815767,1,Standard rate
25769815768,2,JFK
25769815769,1,Standard rate
25769815770,1,Standard rate
25769815771,1,Standard rate
25769815772,1,Standard rate
25769815773,1,Standard rate
25769815774,1,Standard rate
25769815775,1,Standard rate
25769815776,1,Standard rate
25769815777,1,Standard rate
25769815778,2,JFK
25769815779,1,Standard rate
25769815780,1,Standard rate
25769815781,1,Standard rate
25769815782,1,Standard rate
25769815783,1,Standard rate
25769815784,1,Standard rate
25769815785,1,Standard rate
25769815786,1,Standard rate
25769815787,1,Standard rate
25769815788,1,Standard rate
25769815789,5,Negotiated fare
25769815790,1,Standard rate
25769815791,1,Standard rate
25769815792,1,Standard rate
25769815793,1,Standard rate
25769815794,1,Standard rate
25769815795,1,Standard rate
25769815796,1,Standard rate
25769815797,1,Standard rate
25769815798,1,Standard rate
25769815799,1,Standard rate
25769815800,1,Standard rate
25769815801,1,Standard rate
25769815802,1,Standard rate
25769815803,1,Standard rate
25769815804,1,Standard rate
25769815805,1,Standard rate
25769815806,1,Standard rate
25769815807,1,Standard rate
25769815808,2,JFK
25769815809,1,Standard rate
25769815810,1,Standard rate
25769815811,1,Standard rate
25769815812,1,Standard rate
25769815813,1,Standard rate
25769815814,1,Standard rate
25769815815,1,Standard rate
25769815816,1,Standard rate
25769815817,1,Standard rate
25769815818,1,Standard rate
25769815819,1,Standard rate
25769815820,1,Standard rate
25769815821,1,Standard rate
25769815822,1,Standard rate
25769815823,1,Standard rate
25769815824,1,Standard rate
25769815825,1,Standard rate
25769815826,2,JFK
25769815827,1,Standard rate
25769815828,1,Standard rate
25769815829,1,Standard rate
25769815830,1,Standard rate
25769815831,1,Standard rate
25769815832,1,Standard rate
25769815833,1,Standard rate
25769815834,1,Standard rate
25769815835,1,Standard rate
25769815836,1,Standard rate
25769815837,1,Standard rate
25769815838,1,Standard rate
25769815839,1,Standard rate
25769815840,1,Standard rate
25769815841,1,Standard rate
25769815842,4,Nassau or Westchester
25769815843,1,Standard rate
25769815844,1,Standard rate
25769815845,1,Standard rate
25769815846,1,Standard rate
25769815847,1,Standard rate
25769815848,1,Standard rate
25769815849,1,Standard rate
25769815850,1,Standard rate
25769815851,1,Standard rate
25769815852,1,Standard rate
25769815853,1,Standard rate
25769815854,1,Standard rate
25769815855,1,Standard rate
25769815856,1,Standard rate
25769815857,1,Standard rate
25769815858,1,Standard rate
25769815859,1,Standard rate
25769815860,1,Standard rate
25769815861,1,Standard rate
25769815862,1,Standard rate
25769815863,1,Standard rate
25769815864,1,Standard rate
25769815865,1,Standard rate
25769815866,1,Standard rate
25769815867,1,Standard rate
25769815868,1,Standard rate
25769815869,1,Standard rate
25769815870,1,Standard rate
25769815871,1,Standard rate
25769815872,1,Standard rate
25769815873,1,Standard rate
25769815874,1,Standard rate
25769815875,1,Standard rate
25769815876,1,Standard rate
25769815877,1,Standard rate
25769815878,1,Standard rate
25769815879,1,Standard rate
25769815880,1,Standard rate
25769815881,1,Standard rate
25769815882,1,Standard rate
25769815883,1,Standard rate
25769815884,1,Standard rate
25769815885,1,Standard rate
25769815886,1,Standard rate
25769815887,1,Standard rate
25769815888,2,JFK
25769815889,1,Standard rate
25769815890,1,Standard rate
25769815891,1,Standard rate
25769815892,1,Standard rate
25769815893,1,Standard rate
25769815894,1,Standard rate
25769815895,2,JFK
25769815896,1,Standard rate
25769815897,1,Standard rate
25769815898,1,Standard rate
25769815899,1,Standard rate
25769815900,1,Standard rate
25769815901,1,Standard rate
25769815902,1,Standard rate
25769815903,1,Standard rate
25769815904,1,Standard rate
25769815905,1,Standard rate
25769815906,1,Standard rate
25769815907,1,Standard rate
25769815908,1,Standard rate
25769815909,1,Standard rate
25769815910,1,Standard rate
25769815911,1,Standard rate
25769815912,1,Standard rate
25769815913,1,Standard rate
25769815914,1,Standard rate
25769815915,1,Standard rate
25769815916,1,Standard rate
25769815917,1,Standard rate
25769815918,1,Standard rate
25769815919,1,Standard rate
25769815920,1,Standard rate
25769815921,1,Standard rate
25769815922,1,Standard rate
25769815923,1,Standard rate
25769815924,1,Standard rate
25769815925,1,Standard rate
25769815926,1,Standard rate
25769815927,1,Standard rate
25769815928,1,Standard rate
25769815929,1,Standard rate
25769815930,1,Standard rate
25769815931,1,Standard rate
25769815932,1,Standard rate
25769815933,1,Standard rate
25769815934,1,Standard rate
25769815935,1,Standard rate
25769815936,1,Standard rate
25769815937,1,Standard rate
25769815938,1,Standard rate
25769815939,1,Standard rate
25769815940,1,Standard rate
25769815941,1,Standard rate
25769815942,1,Standard rate
25769815943,1,Standard rate
25769815944,1,Standard rate
25769815945,1,Standard rate
25769815946,1,Standard rate
25769815947,1,Standard rate
25769815948,1,Standard rate
25769815949,1,Standard rate
25769815950,1,Standard rate
25769815951,1,Standard rate
25769815952,1,Standard rate
25769815953,1,Standard rate
25769815954,1,Standard rate
25769815955,1,Standard rate
25769815956,1,Standard rate
25769815957,1,Standard rate
25769815958,1,Standard rate
25769815959,1,Standard rate
25769815960,1,Standard rate
25769815961,1,Standard rate
25769815962,1,Standard rate
25769815963,1,Standard rate
25769815964,1,Standard rate
25769815965,1,Standard rate
25769815966,1,Standard rate
25769815967,1,Standard rate
25769815968,1,Standard rate
25769815969,1,Standard rate
25769815970,1,Standard rate
25769815971,1,Standard rate
25769815972,1,Standard rate
25769815973,1,Standard rate
25769815974,2,JFK
25769815975,1,Standard rate
25769815976,1,Standard rate
25769815977,1,Standard rate
25769815978,1,Standard rate
25769815979,1,Standard rate
25769815980,1,Standard rate
25769815981,1,Standard rate
25769815982,5,Negotiated fare
25769815983,1,Standard rate
25769815984,1,Standard rate
25769815985,1,Standard rate
25769815986,1,Standard rate
25769815987,1,Standard rate
25769815988,1,Standard rate
25769815989,1,Standard rate
25769815990,1,Standard rate
25769815991,1,Standard rate
25769815992,1,Standard rate
25769815993,1,Standard rate
25769815994,1,Standard rate
25769815995,1,Standard rate
25769815996,3,Newark
25769815997,1,Standard rate
25769815998,1,Standard rate
25769815999,1,Standard rate
25769816000,1,Standard rate
25769816001,1,Standard rate
25769816002,1,Standard rate
25769816003,1,Standard rate
25769816004,1,Standard rate
25769816005,1,Standard rate
25769816006,1,Standard rate
25769816007,1,Standard rate
25769816008,1,Standard rate
25769816009,1,Standard rate
25769816010,1,Standard rate
25769816011,1,Standard rate
25769816012,1,Standard rate
25769816013,1,Standard rate
25769816014,1,Standard rate
25769816015,1,Standard rate
25769816016,1,Standard rate
25769816017,1,Standard rate
25769816018,1,Standard rate
25769816019,1,Standard rate
25769816020,1,Standard rate
25769816021,1,Standard rate
25769816022,1,Standard rate
25769816023,1,Standard rate
25769816024,1,Standard rate
25769816025,2,JFK
25769816026,1,Standard rate
25769816027,1,Standard rate
25769816028,1,Standard rate
25769816029,1,Standard rate
25769816030,1,Standard rate
25769816031,1,Standard rate
25769816032,1,Standard rate
25769816033,1,Standard rate
25769816034,1,Standard rate
25769816035,1,Standard rate
25769816036,1,Standard rate
25769816037,1,Standard rate
25769816038,1,Standard rate
25769816039,1,Standard rate
25769816040,1,Standard rate
25769816041,1,Standard rate
25769816042,1,Standard rate
25769816043,1,Standard rate
25769816044,1,Standard rate
25769816045,1,Standard rate
25769816046,1,Standard rate
25769816047,5,Negotiated fare
25769816048,1,Standard rate
25769816049,1,Standard rate
25769816050,1,Standard rate
25769816051,1,Standard rate
25769816052,1,Standard rate
25769816053,1,Standard rate
25769816054,1,Standard rate
25769816055,1,Standard rate
25769816056,1,Standard rate
25769816057,1,Standard rate
25769816058,1,Standard rate
25769816059,1,Standard rate
25769816060,1,Standard rate
25769816061,1,Standard rate
25769816062,1,Standard rate
25769816063,1,Standard rate
25769816064,1,Standard rate
25769816065,1,Standard rate
25769816066,1,Standard rate
25769816067,1,Standard rate
25769816068,1,Standard rate
25769816069,1,Standard rate
25769816070,1,Standard rate
25769816071,1,Standard rate
25769816072,1,Standard rate
25769816073,1,Standard rate
25769816074,1,Standard rate
25769816075,1,Standard rate
25769816076,1,Standard rate
25769816077,1,Standard rate
25769816078,1,Standard rate
25769816079,1,Standard rate
25769816080,1,Standard rate
25769816081,1,Standard rate
25769816082,1,Standard rate
25769816083,1,Standard rate
25769816084,1,Standard rate
25769816085,1,Standard rate
25769816086,1,Standard rate
25769816087,1,Standard rate
25769816088,1,Standard rate
25769816089,1,Standard rate
25769816090,1,Standard rate
25769816091,1,Standard rate
25769816092,1,Standard rate
25769816093,1,Standard rate
25769816094,1,Standard rate
25769816095,1,Standard rate
25769816096,2,JFK
25769816097,1,Standard rate
25769816098,1,Standard rate
25769816099,1,Standard rate
25769816100,1,Standard rate
25769816101,1,Standard rate
25769816102,1,Standard rate
25769816103,1,Standard rate
25769816104,1,Standard rate
25769816105,1,Standard rate
25769816106,2,JFK
25769816107,1,Standard rate
25769816108,1,Standard rate
25769816109,1,Standard rate
25769816110,1,Standard rate
25769816111,1,Standard rate
25769816112,2,JFK
25769816113,1,Standard rate
25769816114,1,Standard rate
25769816115,1,Standard rate
25769816116,2,JFK
25769816117,1,Standard rate
25769816118,1,Standard rate
25769816119,1,Standard rate
25769816120,1,Standard rate
25769816121,1,Standard rate
25769816122,1,Standard rate
25769816123,1,Standard rate
25769816124,1,Standard rate
25769816125,1,Standard rate
25769816126,1,Standard rate
25769816127,1,Standard rate
25769816128,1,Standard rate
25769816129,1,Standard rate
25769816130,1,Standard rate
25769816131,2,JFK
25769816132,1,Standard rate
25769816133,1,Standard rate
25769816134,1,Standard rate
25769816135,1,Standard rate
25769816136,1,Standard rate
25769816137,1,Standard rate
25769816138,1,Standard rate
25769816139,1,Standard rate
25769816140,1,Standard rate
25769816141,1,Standard rate
25769816142,1,Standard rate
25769816143,2,JFK
25769816144,1,Standard rate
25769816145,1,Standard rate
25769816146,1,Standard rate
25769816147,1,Standard rate
25769816148,1,Standard rate
25769816149,1,Standard rate
25769816150,1,Standard rate
25769816151,1,Standard rate
25769816152,1,Standard rate
25769816153,1,Standard rate
25769816154,1,Standard rate
25769816155,1,Standard rate
25769816156,1,Standard rate
25769816157,1,Standard rate
25769816158,1,Standard rate
25769816159,1,Standard rate
25769816160,1,Standard rate
25769816161,1,Standard rate
25769816162,1,Standard rate
25769816163,1,Standard rate
25769816164,1,Standard rate
25769816165,1,Standard rate
25769816166,1,Standard rate
25769816167,1,Standard rate
25769816168,1,Standard rate
25769816169,1,Standard rate
25769816170,1,Standard rate
25769816171,1,Standard rate
25769816172,1,Standard rate
25769816173,1,Standard rate
25769816174,1,Standard rate
25769816175,1,Standard rate
25769816176,1,Standard rate
25769816177,1,Standard rate
25769816178,1,Standard rate
25769816179,1,Standard rate
25769816180,1,Standard rate
25769816181,1,Standard rate
25769816182,1,Standard rate
25769816183,1,Standard rate
25769816184,1,Standard rate
25769816185,1,Standard rate
25769816186,1,Standard rate
25769816187,1,Standard rate
25769816188,1,Standard rate
25769816189,1,Standard rate
25769816190,1,Standard rate
25769816191,1,Standard rate
25769816192,1,Standard rate
25769816193,1,Standard rate
25769816194,1,Standard rate
25769816195,1,Standard rate
25769816196,1,Standard rate
25769816197,1,Standard rate
25769816198,1,Standard rate
25769816199,1,Standard rate
25769816200,1,Standard rate
25769816201,1,Standard rate
25769816202,1,Standard rate
25769816203,1,Standard rate
25769816204,1,Standard rate
25769816205,1,Standard rate
25769816206,1,Standard rate
25769816207,2,JFK
25769816208,1,Standard rate
25769816209,1,Standard rate
25769816210,1,Standard rate
25769816211,1,Standard rate
25769816212,1,Standard rate
25769816213,1,Standard rate
25769816214,1,Standard rate
25769816215,1,Standard rate
25769816216,1,Standard rate
25769816217,1,Standard rate
25769816218,1,Standard rate
25769816219,2,JFK
25769816220,1,Standard rate
25769816221,1,Standard rate
25769816222,1,Standard rate
25769816223,1,Standard rate
25769816224,1,Standard rate
25769816225,1,Standard rate
25769816226,1,Standard rate
25769816227,1,Standard rate
25769816228,1,Standard rate
25769816229,1,Standard rate
25769816230,1,Standard rate
25769816231,1,Standard rate
25769816232,1,Standard rate
25769816233,1,Standard rate
25769816234,1,Standard rate
25769816235,1,Standard rate
25769816236,1,Standard rate
25769816237,1,Standard rate
25769816238,1,Standard rate
25769816239,1,Standard rate
25769816240,1,Standard rate
25769816241,1,Standard rate
25769816242,1,Standard rate
25769816243,1,Standard rate
25769816244,1,Standard rate
25769816245,1,Standard rate
25769816246,1,Standard rate
25769816247,1,Standard rate
25769816248,1,Standard rate
25769816249,1,Standard rate
25769816250,1,Standard rate
25769816251,1,Standard rate
25769816252,1,Standard rate
25769816253,1,Standard rate
25769816254,1,Standard rate
25769816255,1,Standard rate
25769816256,1,Standard rate
25769816257,1,Standard rate
25769816258,1,Standard rate
25769816259,1,Standard rate
25769816260,1,Standard rate
25769816261,1,Standard rate
25769816262,1,Standard rate
25769816263,1,Standard rate
25769816264,1,Standard rate
